Date,Headlines,Description,labels,scores
2023-06-07 05:55:00,"Bank Nifty prediction today – June 7, 2023: A minor decline likely before a rally"," Bank of Baroda is the top gainer, up by 1.4 per cent whereas Kotak Mahindra Bank, down by 0.7 per cent, is the top loser. ",positive,0.6119933128356934
2023-06-05 11:57:42,"HDFC Bank, Kotak Mahindra Bank services to be impacted on THESE days in June; check details","While HDFC Bank customers won't be able to view account balances or go ahead with deposits and fund transfers on June 10 and June 18 between 3 am to 6 am, Kotak Mahindra Bank's select debit card services will be unavailable for a few hours on June 10.",neutral,0.7770513892173767
2023-06-05 14:40:39,"June stock picks: SBI, Ashok Leyland, TCS, ITC among shares that analysts picked this month","HDFC Bank, ICICI Lombard, Coromandel International are Ashika Stock Broking's top three picks for June. ICICIdirect said it likes Kotak Mahindra Bank, Axis Bank and SBI among banking and financial stocks.

",neutral,0.8587503433227539
2023-05-22 07:56:45,"ICICI Bank shares can hit record high levels; SBI, Kotak Bank, BOB stocks may do well: Sumeet Bagadia","Nifty Bank formed a bullish candle on the weekly chart and also gave its best weekly closing near to the all-time high levels. The RSI momentum indicator indicated strength and traded near the 62 level.

",positive,0.8973552584648132
2023-05-20 05:21:37,"BankEdge Academy aims to place 30,000 students in 3 years","BankEdge has partnered with over 100 placement partners and is the preferred partner for HDFC Bank, ICICI Bank, Kotak Mahindra Bank, Axis Bank, Yes Bank, and IndusInd Bank. ",positive,0.6001913547515869
2023-05-18 05:45:09,Markets bounce back after two days of fall amid rally in global equities," Among the Sensex firms, Bajaj Finance, Axis Bank, Bajaj Finserv, Tata Steel, Kotak Mahindra Bank, HDFC Bank, ICICI Bank, Nestle, HDFC and Bharti Airtel were the biggest gainers",positive,0.5403352379798889
2023-05-17 12:07:01,"Stock Market Today: Sensex, Nifty Drop For Second Day As Infosys, Kotak Bank, RIL, TCS Drag","The S&P BSE Sensex Index closed down 372 points or 0.60% at 61,560.64 while the NSE Nifty 50 Index was lower by 105 points or 0.57% at 18,181.75.",negative,0.9728584289550781
2023-05-16 10:42:33,"Markets fall after two-day rally; HDFC twins, Reliance drag Sensex over 413 points lower"," Among the Sensex firms, HDFC, HDFC Bank, Mahindra & Mahindra, Kotak Mahindra Bank, Bharti Airtel, Tata Motors, Reliance Industries and Maruti were the biggest laggards",negative,0.8259442448616028
2023-05-16 07:10:08,Kotak vs Watsa: The battle for acquiring IDBI Bank intensifies,"It’s a two-horse race for IDBI Bank between Kotak Mahindra Bank and Prem Watsa-led Fairfax India Holdings, with both parties willing to pay a premium for acquiring a controlling stake. However, neither wants to merge IDBI Bank with their respective banks at this juncture.",neutral,0.9105833768844604
2023-05-14 04:32:58,Judicial system needs to be consistent with bankruptcy law: Uday Kotak,"India needs to improve its judicial processes with respect to bankruptcy and insolvency in order to ensure that lenders can recover their dues and continue to lend with confidence, Kotak Mahindra Bank MD and CEO Uday Kotak said.",positive,0.9107012152671814
2023-05-12 12:13:03,"Out of MSCI index, two Adani group cos tank","MSCI India Standard Index has added Max Health, Sona BLW, and HAL, while excluding Indus Towers, Adani Trans, and Adani Total. Kotak Bank, IndiGo, and Zomato saw an increase in weightage, while small-cap companies ACE, Anupam Rasayan, and Gland Pharma have been added to the Small Cap index. This is expected to result in higher foreign fund inflows and a possible appreciation in stock prices.",positive,0.9490655064582825
2023-05-12 13:29:43,"MSCI rejig: Kotak Bank shares may see $810 million inflows, YES Bank, Zomato other key beneficiaries","Kotak Mahindra Bank's weight change may result in $810 million in inflows, said Nuvama Institutional Equities in a note. The stock was trading 0.27 per cent lower at Rs 1,952.80 on BSE.

",negative,0.9677274227142334
2023-05-11 09:03:38,"Adani Transmission, Adani Total Gas shares may see $200 million outflow on likely MSCI rejig; Kotak Bank, InterGlobe Aviation, Zomato stocks in f...","MSCI had on Friday said it would lower the free float percentages of the two Adani Group companies. Nuvama estimates $122 million in outflow for Adani Transmission and $84 million in the case of Adani Total Gas.

",negative,0.5032771229743958
2023-05-09 11:58:26,"Infosys, Kotak Mahindra Bank, Reliance Industries, Titan, ITC: Here are top 10 HNI stock bets","Infosys, Kotak Mahindra Bank, Reliance Industries and Titan Company are among stock bets where HNIs held over Rs 10,000 crore worth of shares.

",neutral,0.9399678707122803
2023-05-04 07:01:23,Kotak Mahindra Bank Increases Annual Charges On Debit Cards; Check Details Here,The new debit card charges will come into effect from May 22.,neutral,0.9471995830535889
2023-05-03 11:13:55,Kotak Bank grants first FPI license to Alchemy India Long Term Fund relocated to GIFT City,"Kotak Mahindra Bank has issued the first-ever FPI license for the relocation of Alchemy India Long Term Fund to India’s GIFT City, after re-domiciling it from Mauritius. The move is expected to set a precedent for other funds to consider the relocation benefits and ease of operations in GIFT City. Alchemy Capital Management plans to expand its service offerings in GIFT City after the move, which is in line with the IFSC initiative’s objective of bringing India-centric business onshore. Alchemy Group is a Portfolio Management Services provider with $770 million group assets.",positive,0.7411085963249207
2023-05-02 09:18:01,"Tata Steel, RBL Bank, SBI Card, Aarti Drugs among stocks to watch out for today","Stocks to watch out for today: Tata Steel, RBL Bank, IDBI Bank, Kotak Mahindra Bank, SBI Card and more  

",neutral,0.9327001571655273
2023-05-02 08:42:58,"Tata Steel, Kotak Bank, Ambuja Cements: How to trade these stocks amid results buzz?","Tata Steel is trading sideways on the daily chart, but has reclaimed the 20-day SMA. This suggests that a pullback rally cannot be ruled out.
",negative,0.8049243688583374
2023-05-02 15:44:21,Kotak Mahindra Bank Increases Annual Charges On Debit Cards; Details Here,Kotak Mahindra Bank has decided to hike its annual charges on debit cards,positive,0.8070159554481506
2023-05-02 04:28:45,Kotak Mahindra Bank Q4 Results Review - SA Accretion Remains The Key Monitorable: Yes Securities,"Management has stated that Kotak Mahindra Bank would grow at 1.5-2x of nominal GDP growth rate: 
The real GDP growth forecast is 6.5% and, assuming an inflation rate of 5%, management arrives at a nominal GDP growth forecast The bank would strive to grow at the higher end of the guidance. Assuming repo rates are not dramatically lower, Kotak Mahindra Bank’s net interest margin should be at least 5%: Management explained that, on the one hand, there has been a global slowdown, whereas, in India, one needs to watch the El Nino situation. ",neutral,0.6836183071136475
2023-05-01 10:51:31,Kotak Mahindra Bank shares: Stock price targets post Q4 results suggest limited upside ahead,"Kotak Mahindra Bank Q4 results review: Nuvama Institutional has raised its target on Kotak Mahindra Bank to Rs 2,140 from Rs 1,980 earlier but has retained its 'Hold' on the stock.

",positive,0.9417932629585266
2023-04-30 12:21:20,"Uday Kotak’s proposed appointment lawful, in interest of stakeholders: Kotak bank",The private sector lender has so far received no communication on the announcement from the Reserve Bank of India,neutral,0.8957756161689758
2023-04-30 21:09:39,‘I’d like to correct’: Uday Kotak clarifies ‘financial terrorist’ statement about US dollar,"In the March quarter, Kotak Mahindra Bank witnessed a notable increase in its standalone net profit, which rose by 26.3 per cent year-on-year to reach Rs 3,495.6 crore",positive,0.9546023011207581
2023-04-29 17:05:05,Kotak Mahindra Bank Q4 profit rises 26% as NII jumps 35%,kotak q4 net rises,neutral,0.7128811478614807
2023-04-29 16:32:56,"Kotak Bank posts net profit of ₹3,496 crore for Q4 FY23, up by 26% y-o-y","Kotak Mahindra Bank on Saturday posted a net profit of ₹3,496 crore for Q4 FY23, up 26 per cent y-o-y and 25 per cent q-o-q",positive,0.948350727558136
2023-04-29 08:20:22,"Kotak Mahindra Bank Q4 results preview: Profit may rise 5-9%, NII over 30%; all eyes on deposits, unsecured loans","Kotak Bank Q4 results preview: Phillip Capital expects Kotak Mahindra Bank to report 7.2 per cent YoY rise in net profit at Rs 2,965.50 crore compared with Rs 2,767.40 crore in the same quarter last year.",positive,0.9424655437469482
2023-04-29 15:56:13,"Kotak Mahindra Bank Q4 FY23 results: Net profit up 26% to Rs 3,495 cr, dividend of Rs 1.50/share declared",Brokerages had predicted that the private lender might report a 5-9 per cent rise in profit for the March quarter on 30-35 per cent surge in net interest income (NII).,positive,0.9477612376213074
2023-04-29 15:48:26,"Kotak Mahindra Bank Q4 Results: Net Profit Jumps 26.3% YoY To Rs 3,495 Crore, Announces Dividend of Rs 1.5 Per Share",Kotak Mahindra Bank's Q4 Results: The lender has announced a dividend of Rs 1.50 per equity share for the financial year 2022-23,positive,0.5671857595443726
2023-04-26 06:30:28,"Why Uday Kotak Wants To Stay Around At The Bank He Founded, After Retirement",A glitch in regulatory norms may help Uday Kotak to continue on Kotak Mahindra Bank's board after retirement,neutral,0.4216602146625519
2023-04-24 14:17:56,"HDFC, IndusInd Bank, RIL, Infosys, Tata Steel: Banks among 9 Nifty shares that saw FPI selloff in Q4","Kotak Mahindra Bank saw FPIs trimming stakes by 149 basis points to 37.75 per cent from 39.24 per cent QoQ. FPIs have been reducing stake in this bank for at least five quarters.

",negative,0.9421420097351074
2023-04-24 05:04:57,"Stocks to watch on April 24, 2023","Buzzing stocks of Sun Pharma, HDFC Bank, Axis Bank, IndusInd Bank, Kotak Mahindra Bank, Wipro, TMB, HDFC Asset Management, AMI Organics, Kernex Micro, Mahaagar Seamless, Gujarat Industries, Shree Digvijay Cement, Dalmia Cement, Hernia Ind, Goldstone Tech, Ajmera Realty, TTML, IIFL Securities, Persistent Systems ",neutral,0.9357645511627197
2023-04-23 13:04:52,"Uday Kotak to take on non-executive role post his term as MD, CEO","Uday Kotak, MD and CEO of Kotak Mahindra Bank, will be taking on a non-executive role on the board of the private sector lender",neutral,0.9521320462226868
2023-04-23 09:13:11,"Markets week ahead: From fiscal deficit data to key Q4 earnings, here are the factors that may drive Dalal Street","Wipro, Kotak Mahindra Bank, Tech Mahindra, UltraTech Cement, Indian Hotels are among major companies that will announce their March quarter numbers in the upcoming week

",neutral,0.9306866526603699
2023-04-22 14:33:06,Kotak Mahindra Bank succession: Meet the potential successors to Uday Kotak’s MD & CEO role,"Uday Kotak’s son, Jay Kotak, will likely follow the normal career path while whole-time director K V S Manian has emerged as the frontrunner to be the lender's new CEO",neutral,0.6974054574966431
2023-04-22 12:28:54,Uday Kotak to take non-executive role at Kotak Mahindra Bank after his CEO tenure concludes,"Following central bank norms that capped tenures for Indian corporate leaders, the billionaire banker will step down from his CEO position by December 31, 2023.",negative,0.6275100111961365
2023-04-22 12:46:50,Uday Kotak to take non-executive role after CEO tenure at Kotak Mahindra Bank,"Uday Kotak, the current chief executive officer and managing director (CEO and MD) of Kotak Mahindra Bank, will take the role of a non-executive, non-independent director of the bank after his tenure as the CEO ends later this year",neutral,0.9532374739646912
2023-04-21 09:38:16,"Sensex, Nifty gain in early trade; RIL shares edge higher ahead of Q4 results, Cyient surges 7%","HCL Technologies advanced 1.12 per cent to Rs 1,050.  Kotak Mahindra Bank, Asian Paints, IndusInd Bank and Titan rose up to 0.8 per cent. Wipro, Infosys, Axis Bank and Bajaj Finance edged higher.

",positive,0.928918719291687
2023-04-19 13:42:15,"YES Bank, RBL Bank, Bandhan Bank, IndusInd, Kotak Bank: Private bank shares that FPIs cut stake to in Q4","IndusInd Bank, Kotak Mahindra Bank, RBL Bank, Bandhan Bank, Axis Bank and YES Bank were six private banks where FPIs cut holdings in Q4. FPIs owned 23-49 per cent stakes in these banks in the March quarter.   

",negative,0.8156848549842834
2023-04-19 08:09:31,"HDFC Bank, Kotak Bank, ICICI Bank: How to trade banking stocks ahead of Q4 results?","HDFC Bank witnessed breakout of a Triangle formation. The stock retested its breakout level at around Rs 1,530 and started a new leg of rally towards Rs 1,700 level.",positive,0.8936153650283813
2023-04-18 12:41:29,"Kotak Bank, Infosys, Bajaj Finance, Tata Motors, TCS: How mutual funds’ top March stock bets fared in results season","Reliance Industries, where MFs bought Rs 1,864.25 crore in March, is up 1.5 per cent this month. Shares of HDFC and HDFC AMC rose 4.4 per cent and 5.9 per cent, respectively.

",positive,0.9494400024414062
2023-04-13 17:42:12,Kotak Mahindra Bank Allows UPI Payment Service Option With RuPay Credit Card," The RuPay Credit Card from Kotak Mahindra Bank may be used with a few UPI-compatible apps, including BHIM, Paytm, PhonePe, Freecharge and PayZapp.
",neutral,0.9127489924430847
2023-04-13 14:39:24,"RBI evaluating potential bidders, including Kotak Mahindra Bank, CSB, for IDBI Bank: Report","The Centre and insurance giant LIC together own 94.71 per cent stake in the bank. The government owns 45.48 per cent of IDBI Bank, and is planning to divest a 30.48 per cent stake in the bank. Whereas, LIC plans to see a 30.24 per cent of its stake from its holding of 49.24 per cent in the bank. ",neutral,0.938954770565033
2023-04-13 09:09:20,‘Our corporate banking franchise is differentiated’,Gold loan is a good product and can serve our existing base of customers at Kotak Mahindra Bank,positive,0.8636370897293091
2023-04-12 08:18:45,"ICICI Bank, Kotak Bank, HDFC Bank: what are the key levels for banking blue-chips?","HDFC Bank witnessed breakout of a Triangle formation. In the past, the stock tested its breakout level at around Rs 1,530 and started a new leg of rallying towards Rs 1700-levels.",positive,0.8781938552856445
